"Measurement.number","Individual","Value","Group","Index"
253,"Elson.24.3",0.708848,"Elson",244
254,"Elson.24.3",0.7087744,"Elson",245
255,"Elson.24.3",0.7096644,"Elson",246
256,"Elson.24.3",0.7095534,"Elson",247
257,"Elson.24.3",0.7094933,"Elson",248
258,"Elson.24.3",0.7087287,"Elson",249
259,"Elson.24.3",0.7085926,"Elson",250
260,"Elson.24.3",0.7095923,"Elson",251
261,"Elson.24.3",0.7090731,"Elson",252
262,"Elson.24.3",0.7091361,"Elson",253
263,"Elson.24.3",0.7090409,"Elson",254
264,"Elson.24.3",0.7085255,"Elson",255
265,"Elson.24.3",0.7087885,"Elson",256
266,"Elson.24.3",0.7096994,"Elson",257
267,"Elson.24.3",0.709515,"Elson",258
268,"Elson.24.3",0.7088354,"Elson",259
269,"Elson.24.3",0.7079009,"Elson",260
270,"Elson.24.3",0.7095451,"Elson",261
271,"Elson.24.3",0.7090949,"Elson",262
272,"Elson.24.3",0.7091788,"Elson",263
273,"Elson.24.3",0.7090885,"Elson",264
274,"Elson.24.3",0.7093977,"Elson",265
275,"Elson.24.3",0.708808,"Elson",266
276,"Elson.24.3",0.7093633,"Elson",267
277,"Elson.24.3",0.7090766,"Elson",268
278,"Elson.24.3",0.7089369,"Elson",269
279,"Elson.24.3",0.7089143,"Elson",270
280,"Elson.24.3",0.7090377,"Elson",271
281,"Elson.24.3",0.7094975,"Elson",272
282,"Elson.24.3",0.7093259,"Elson",273
283,"Elson.24.3",0.7095682,"Elson",274
284,"Elson.24.3",0.7086579,"Elson",275
285,"Elson.24.3",0.7091249,"Elson",276
286,"Elson.24.3",0.7092479,"Elson",277
287,"Elson.24.3",0.7083827,"Elson",278
288,"Elson.24.3",0.7091028,"Elson",279
289,"Elson.24.3",0.7094162,"Elson",280
290,"Elson.24.3",0.7090995,"Elson",281
291,"Elson.24.3",0.7095871,"Elson",282
292,"Elson.24.3",0.7087818,"Elson",283
293,"Elson.24.3",0.7096981,"Elson",284
294,"Elson.24.3",0.7084484,"Elson",285
295,"Elson.24.3",0.7094142,"Elson",286
296,"Elson.24.3",0.7092312,"Elson",287
297,"Elson.24.3",0.7090583,"Elson",288
298,"Elson.24.3",0.7090308,"Elson",289
299,"Elson.24.3",0.7093513,"Elson",290
300,"Elson.24.3",0.7093054,"Elson",291
301,"Elson.24.3",0.7092329,"Elson",292
302,"Elson.24.3",0.7085315,"Elson",293
303,"Elson.24.3",0.7086305,"Elson",294
304,"Elson.24.3",0.7098479,"Elson",295
305,"Elson.24.3",0.7097747,"Elson",296
306,"Elson.24.3",0.7097169,"Elson",297
307,"Elson.24.3",0.7092367,"Elson",298
308,"Elson.24.3",0.7090469,"Elson",299
309,"Elson.24.3",0.7091707,"Elson",300
310,"Elson.24.3",0.7082918,"Elson",301
311,"Elson.24.3",0.7095971,"Elson",302
312,"Elson.24.3",0.7091914,"Elson",303
313,"Elson.24.3",0.7085962,"Elson",304
314,"Elson.24.3",0.7093346,"Elson",305
315,"Elson.24.3",0.7091904,"Elson",306
316,"Elson.24.3",0.7096242,"Elson",307
317,"Elson.24.3",0.709543,"Elson",308
318,"Elson.24.3",0.7089132,"Elson",309
319,"Elson.24.3",0.7088983,"Elson",310
320,"Elson.24.3",0.7096506,"Elson",311
321,"Elson.24.3",0.7090178,"Elson",312
322,"Elson.24.3",0.7094284,"Elson",313
323,"Elson.24.3",0.7086245,"Elson",314
324,"Elson.24.3",0.7093245,"Elson",315
325,"Elson.24.3",0.7099897,"Elson",316
326,"Elson.24.3",0.709295,"Elson",317
327,"Elson.24.3",0.7089843,"Elson",318
328,"Elson.24.3",0.7089184,"Elson",319
329,"Elson.24.3",0.7085365,"Elson",320
330,"Elson.24.3",0.7092529,"Elson",321
331,"Elson.24.3",0.7094783,"Elson",322
332,"Elson.24.3",0.7096596,"Elson",323
333,"Elson.24.3",0.709535,"Elson",324
334,"Elson.24.3",0.7088011,"Elson",325
335,"Elson.24.3",0.7095123,"Elson",326
336,"Elson.24.3",0.7092683,"Elson",327
337,"Elson.24.3",0.70922,"Elson",328
338,"Elson.24.3",0.7094056,"Elson",329
339,"Elson.24.3",0.7097209,"Elson",330
340,"Elson.24.3",0.7098562,"Elson",331
341,"Elson.24.3",0.7094769,"Elson",332
342,"Elson.24.3",0.7082185,"Elson",333
343,"Elson.24.3",0.7069888,"Elson",334
344,"Elson.24.3",0.7100639,"Elson",335
346,"Elson.24.3",0.7085033,"Elson",336
347,"Elson.24.3",0.710535,"Elson",337
348,"Elson.24.3",0.7101521,"Elson",338
351,"Elson.24.3",0.7085724,"Elson",339
352,"Elson.24.3",0.7076522,"Elson",340
1,"Elson.24.4",0.7070151,"Elson",1
3,"Elson.24.4",0.7086686,"Elson",2
4,"Elson.24.4",0.7076178,"Elson",3
5,"Elson.24.4",0.7099102,"Elson",4
6,"Elson.24.4",0.7091085,"Elson",5
7,"Elson.24.4",0.7081159,"Elson",6
8,"Elson.24.4",0.7088261,"Elson",7
9,"Elson.24.4",0.7084425,"Elson",8
10,"Elson.24.4",0.7091867,"Elson",9
11,"Elson.24.4",0.709748,"Elson",10
12,"Elson.24.4",0.7089755,"Elson",11
13,"Elson.24.4",0.7101635,"Elson",12
14,"Elson.24.4",0.7101096,"Elson",13
15,"Elson.24.4",0.7095921,"Elson",14
16,"Elson.24.4",0.7088077,"Elson",15
17,"Elson.24.4",0.7101186,"Elson",16
18,"Elson.24.4",0.7093915,"Elson",17
19,"Elson.24.4",0.7109059,"Elson",18
20,"Elson.24.4",0.7089861,"Elson",19
21,"Elson.24.4",0.7094461,"Elson",20
22,"Elson.24.4",0.7095926,"Elson",21
23,"Elson.24.4",0.7094922,"Elson",22
24,"Elson.24.4",0.7103168,"Elson",23
25,"Elson.24.4",0.7086172,"Elson",24
26,"Elson.24.4",0.7097621,"Elson",25
27,"Elson.24.4",0.7088926,"Elson",26
28,"Elson.24.4",0.7084664,"Elson",27
29,"Elson.24.4",0.7095007,"Elson",28
30,"Elson.24.4",0.7090238,"Elson",29
31,"Elson.24.4",0.7090319,"Elson",30
32,"Elson.24.4",0.709686,"Elson",31
33,"Elson.24.4",0.7088663,"Elson",32
34,"Elson.24.4",0.7084695,"Elson",33
35,"Elson.24.4",0.7095844,"Elson",34
36,"Elson.24.4",0.7088896,"Elson",35
37,"Elson.24.4",0.709291,"Elson",36
38,"Elson.24.4",0.7087833,"Elson",37
39,"Elson.24.4",0.7085072,"Elson",38
40,"Elson.24.4",0.7086699,"Elson",39
41,"Elson.24.4",0.7087898,"Elson",40
42,"Elson.24.4",0.7092428,"Elson",41
43,"Elson.24.4",0.7087456,"Elson",42
44,"Elson.24.4",0.7081241,"Elson",43
45,"Elson.24.4",0.7090379,"Elson",44
46,"Elson.24.4",0.7092689,"Elson",45
47,"Elson.24.4",0.7077045,"Elson",46
48,"Elson.24.4",0.7084534,"Elson",47
49,"Elson.24.4",0.7084034,"Elson",48
50,"Elson.24.4",0.7088496,"Elson",49
51,"Elson.24.4",0.708494,"Elson",50
52,"Elson.24.4",0.7089329,"Elson",51
53,"Elson.24.4",0.7090082,"Elson",52
54,"Elson.24.4",0.7087484,"Elson",53
55,"Elson.24.4",0.707733,"Elson",54
56,"Elson.24.4",0.708581,"Elson",55
57,"Elson.24.4",0.7082697,"Elson",56
58,"Elson.24.4",0.7080399,"Elson",57
59,"Elson.24.4",0.7086923,"Elson",58
60,"Elson.24.4",0.7089317,"Elson",59
61,"Elson.24.4",0.7080406,"Elson",60
62,"Elson.24.4",0.7079189,"Elson",61
63,"Elson.24.4",0.7085452,"Elson",62
64,"Elson.24.4",0.7086613,"Elson",63
65,"Elson.24.4",0.7079515,"Elson",64
66,"Elson.24.4",0.7083368,"Elson",65
67,"Elson.24.4",0.7083633,"Elson",66
68,"Elson.24.4",0.708652,"Elson",67
69,"Elson.24.4",0.7085529,"Elson",68
70,"Elson.24.4",0.709141,"Elson",69
71,"Elson.24.4",0.7082837,"Elson",70
72,"Elson.24.4",0.7086542,"Elson",71
73,"Elson.24.4",0.7080318,"Elson",72
74,"Elson.24.4",0.708657,"Elson",73
75,"Elson.24.4",0.7085052,"Elson",74
76,"Elson.24.4",0.7077028,"Elson",75
77,"Elson.24.4",0.7087278,"Elson",76
78,"Elson.24.4",0.7085917,"Elson",77
79,"Elson.24.4",0.7084621,"Elson",78
80,"Elson.24.4",0.7085434,"Elson",79
81,"Elson.24.4",0.7095354,"Elson",80
82,"Elson.24.4",0.7090623,"Elson",81
83,"Elson.24.4",0.7078707,"Elson",82
84,"Elson.24.4",0.7084283,"Elson",83
85,"Elson.24.4",0.707734,"Elson",84
86,"Elson.24.4",0.709215,"Elson",85
87,"Elson.24.4",0.7081037,"Elson",86
88,"Elson.24.4",0.7078484,"Elson",87
89,"Elson.24.4",0.708668,"Elson",88
90,"Elson.24.4",0.7094505,"Elson",89
91,"Elson.24.4",0.7083689,"Elson",90
92,"Elson.24.4",0.7083338,"Elson",91
93,"Elson.24.4",0.7084636,"Elson",92
94,"Elson.24.4",0.7090422,"Elson",93
95,"Elson.24.4",0.7094531,"Elson",94
96,"Elson.24.4",0.7086141,"Elson",95
97,"Elson.24.4",0.7078934,"Elson",96
98,"Elson.24.4",0.7080487,"Elson",97
99,"Elson.24.4",0.70902,"Elson",98
100,"Elson.24.4",0.7084624,"Elson",99
101,"Elson.24.4",0.7089112,"Elson",100
102,"Elson.24.4",0.7093657,"Elson",101
103,"Elson.24.4",0.708432,"Elson",102
104,"Elson.24.4",0.7092634,"Elson",103
105,"Elson.24.4",0.7085119,"Elson",104
106,"Elson.24.4",0.708619,"Elson",105
107,"Elson.24.4",0.7090216,"Elson",106
108,"Elson.24.4",0.7090142,"Elson",107
109,"Elson.24.4",0.707439,"Elson",108
110,"Elson.24.4",0.7064992,"Elson",109
111,"Elson.24.4",0.7094713,"Elson",110
112,"Elson.24.4",0.709117,"Elson",111
113,"Elson.24.4",0.7092782,"Elson",112
114,"Elson.24.4",0.7085367,"Elson",113
115,"Elson.24.4",0.7093853,"Elson",114
116,"Elson.24.4",0.7089677,"Elson",115
117,"Elson.24.4",0.7087836,"Elson",116
118,"Elson.24.4",0.7085342,"Elson",117
119,"Elson.24.4",0.7089126,"Elson",118
120,"Elson.24.4",0.7084492,"Elson",119
121,"Elson.24.4",0.7085564,"Elson",120
122,"Elson.24.4",0.7095358,"Elson",121
123,"Elson.24.4",0.7089457,"Elson",122
124,"Elson.24.4",0.7092123,"Elson",123
125,"Elson.24.4",0.7089727,"Elson",124
126,"Elson.24.4",0.709517,"Elson",125
127,"Elson.24.4",0.7091611,"Elson",126
128,"Elson.24.4",0.7090137,"Elson",127
129,"Elson.24.4",0.7090936,"Elson",128
130,"Elson.24.4",0.7078553,"Elson",129
131,"Elson.24.4",0.7080386,"Elson",130
132,"Elson.24.4",0.7093037,"Elson",131
133,"Elson.24.4",0.7087567,"Elson",132
134,"Elson.24.4",0.7085968,"Elson",133
135,"Elson.24.4",0.7084256,"Elson",134
136,"Elson.24.4",0.7077406,"Elson",135
137,"Elson.24.4",0.7088585,"Elson",136
138,"Elson.24.4",0.7082843,"Elson",137
139,"Elson.24.4",0.7089854,"Elson",138
140,"Elson.24.4",0.7087403,"Elson",139
141,"Elson.24.4",0.7080999,"Elson",140
142,"Elson.24.4",0.7083185,"Elson",141
143,"Elson.24.4",0.7097922,"Elson",142
144,"Elson.24.4",0.7099065,"Elson",143
145,"Elson.24.4",0.7085446,"Elson",144
146,"Elson.24.4",0.7090143,"Elson",145
147,"Elson.24.4",0.7087829,"Elson",146
148,"Elson.24.4",0.7081876,"Elson",147
149,"Elson.24.4",0.70863,"Elson",148
150,"Elson.24.4",0.7087033,"Elson",149
151,"Elson.24.4",0.7077743,"Elson",150
152,"Elson.24.4",0.7086238,"Elson",151
153,"Elson.24.4",0.7089467,"Elson",152
154,"Elson.24.4",0.7080944,"Elson",153
155,"Elson.24.4",0.7087893,"Elson",154
156,"Elson.24.4",0.7082564,"Elson",155
157,"Elson.24.4",0.7086723,"Elson",156
158,"Elson.24.4",0.7084683,"Elson",157
159,"Elson.24.4",0.708981,"Elson",158
160,"Elson.24.4",0.7081862,"Elson",159
161,"Elson.24.4",0.7088136,"Elson",160
162,"Elson.24.4",0.7079009,"Elson",161
163,"Elson.24.4",0.7085887,"Elson",162
164,"Elson.24.4",0.7086495,"Elson",163
165,"Elson.24.4",0.7083801,"Elson",164
167,"Elson.24.4",0.7086744,"Elson",165
168,"Elson.24.4",0.7088373,"Elson",166
169,"Elson.24.4",0.7087644,"Elson",167
170,"Elson.24.4",0.7075546,"Elson",168
171,"Elson.24.4",0.7082766,"Elson",169
172,"Elson.24.4",0.7082062,"Elson",170
173,"Elson.24.4",0.7084901,"Elson",171
174,"Elson.24.4",0.7084925,"Elson",172
175,"Elson.24.4",0.7091376,"Elson",173
176,"Elson.24.4",0.7080878,"Elson",174
177,"Elson.24.4",0.7088373,"Elson",175
178,"Elson.24.4",0.7084893,"Elson",176
179,"Elson.24.4",0.7086099,"Elson",177
180,"Elson.24.4",0.7091951,"Elson",178
181,"Elson.24.4",0.7097157,"Elson",179
182,"Elson.24.4",0.7084467,"Elson",180
183,"Elson.24.4",0.7089582,"Elson",181
184,"Elson.24.4",0.7083365,"Elson",182
185,"Elson.24.4",0.70842,"Elson",183
186,"Elson.24.4",0.7086501,"Elson",184
187,"Elson.24.4",0.7088624,"Elson",185
188,"Elson.24.4",0.7096359,"Elson",186
189,"Elson.24.4",0.7088516,"Elson",187
190,"Elson.24.4",0.7087692,"Elson",188
191,"Elson.24.4",0.7089524,"Elson",189
192,"Elson.24.4",0.708201,"Elson",190
193,"Elson.24.4",0.7092824,"Elson",191
194,"Elson.24.4",0.7091199,"Elson",192
195,"Elson.24.4",0.7097806,"Elson",193
196,"Elson.24.4",0.7084587,"Elson",194
197,"Elson.24.4",0.7094501,"Elson",195
198,"Elson.24.4",0.7093779,"Elson",196
199,"Elson.24.4",0.7086654,"Elson",197
200,"Elson.24.4",0.7088876,"Elson",198
201,"Elson.24.4",0.709153,"Elson",199
202,"Elson.24.4",0.709439,"Elson",200
203,"Elson.24.4",0.7092248,"Elson",201
204,"Elson.24.4",0.7098492,"Elson",202
205,"Elson.24.4",0.7083058,"Elson",203
206,"Elson.24.4",0.7097922,"Elson",204
207,"Elson.24.4",0.7084212,"Elson",205
208,"Elson.24.4",0.7099608,"Elson",206
209,"Elson.24.4",0.7092349,"Elson",207
210,"Elson.24.4",0.7097484,"Elson",208
211,"Elson.24.4",0.7082991,"Elson",209
212,"Elson.24.4",0.7092309,"Elson",210
213,"Elson.24.4",0.7091424,"Elson",211
214,"Elson.24.4",0.7095535,"Elson",212
215,"Elson.24.4",0.709467,"Elson",213
216,"Elson.24.4",0.7089535,"Elson",214
217,"Elson.24.4",0.7088108,"Elson",215
218,"Elson.24.4",0.7096465,"Elson",216
219,"Elson.24.4",0.7092682,"Elson",217
220,"Elson.24.4",0.7093999,"Elson",218
221,"Elson.24.4",0.7089059,"Elson",219
222,"Elson.24.4",0.7090304,"Elson",220
223,"Elson.24.4",0.7090984,"Elson",221
224,"Elson.24.4",0.7090181,"Elson",222
225,"Elson.24.4",0.7084652,"Elson",223
226,"Elson.24.4",0.7097264,"Elson",224
227,"Elson.24.4",0.7084603,"Elson",225
228,"Elson.24.4",0.7091849,"Elson",226
229,"Elson.24.4",0.708857,"Elson",227
230,"Elson.24.4",0.7095805,"Elson",228
231,"Elson.24.4",0.7091327,"Elson",229
232,"Elson.24.4",0.708975,"Elson",230
233,"Elson.24.4",0.708776,"Elson",231
234,"Elson.24.4",0.7088905,"Elson",232
235,"Elson.24.4",0.7088556,"Elson",233
236,"Elson.24.4",0.7098594,"Elson",234
237,"Elson.24.4",0.7084309,"Elson",235
238,"Elson.24.4",0.7093846,"Elson",236
239,"Elson.24.4",0.70902,"Elson",237
240,"Elson.24.4",0.7089139,"Elson",238
241,"Elson.24.4",0.7087827,"Elson",239
242,"Elson.24.4",0.7090608,"Elson",240
243,"Elson.24.4",0.708646,"Elson",241
244,"Elson.24.4",0.7095067,"Elson",242
245,"Elson.24.4",0.709393,"Elson",243
246,"Elson.24.4",0.7093565,"Elson",244
247,"Elson.24.4",0.7094562,"Elson",245
248,"Elson.24.4",0.7088788,"Elson",246
249,"Elson.24.4",0.7089844,"Elson",247
250,"Elson.24.4",0.709122,"Elson",248
251,"Elson.24.4",0.7090852,"Elson",249
252,"Elson.24.4",0.7097224,"Elson",250
253,"Elson.24.4",0.7092965,"Elson",251
254,"Elson.24.4",0.7098617,"Elson",252
255,"Elson.24.4",0.7089595,"Elson",253
256,"Elson.24.4",0.709587,"Elson",254
257,"Elson.24.4",0.708962,"Elson",255
258,"Elson.24.4",0.7086865,"Elson",256
259,"Elson.24.4",0.709258,"Elson",257
260,"Elson.24.4",0.7088959,"Elson",258
261,"Elson.24.4",0.7090375,"Elson",259
262,"Elson.24.4",0.709444,"Elson",260
263,"Elson.24.4",0.7093095,"Elson",261
264,"Elson.24.4",0.7091735,"Elson",262
265,"Elson.24.4",0.7087241,"Elson",263
266,"Elson.24.4",0.7079956,"Elson",264
267,"Elson.24.4",0.7090154,"Elson",265
268,"Elson.24.4",0.7091824,"Elson",266
269,"Elson.24.4",0.7096018,"Elson",267
270,"Elson.24.4",0.7086898,"Elson",268
271,"Elson.24.4",0.7092705,"Elson",269
272,"Elson.24.4",0.7094165,"Elson",270
273,"Elson.24.4",0.7084092,"Elson",271
274,"Elson.24.4",0.7096172,"Elson",272
275,"Elson.24.4",0.7093672,"Elson",273
276,"Elson.24.4",0.7093252,"Elson",274
277,"Elson.24.4",0.7084262,"Elson",275
278,"Elson.24.4",0.7100837,"Elson",276
279,"Elson.24.4",0.7097038,"Elson",277
280,"Elson.24.4",0.70844,"Elson",278
281,"Elson.24.4",0.7101888,"Elson",279
282,"Elson.24.4",0.7090297,"Elson",280
283,"Elson.24.4",0.7091456,"Elson",281
284,"Elson.24.4",0.7105659,"Elson",282
285,"Elson.24.4",0.7072967,"Elson",283
287,"Elson.24.4",0.7048032,"Elson",284
288,"Elson.24.4",0.7077901,"Elson",285
1,"Elson.24.5",0.7079796,"Elson",1
2,"Elson.24.5",0.7088687,"Elson",2
3,"Elson.24.5",0.7088746,"Elson",3
4,"Elson.24.5",0.7104303,"Elson",4
5,"Elson.24.5",0.7092282,"Elson",5
6,"Elson.24.5",0.7088975,"Elson",6
7,"Elson.24.5",0.7085392,"Elson",7
8,"Elson.24.5",0.7095584,"Elson",8
9,"Elson.24.5",0.7089934,"Elson",9
10,"Elson.24.5",0.7087594,"Elson",10
11,"Elson.24.5",0.7092686,"Elson",11
12,"Elson.24.5",0.7098866,"Elson",12
13,"Elson.24.5",0.7095769,"Elson",13
14,"Elson.24.5",0.7088062,"Elson",14
15,"Elson.24.5",0.7081605,"Elson",15
16,"Elson.24.5",0.709441,"Elson",16
17,"Elson.24.5",0.7089643,"Elson",17
18,"Elson.24.5",0.7099467,"Elson",18
19,"Elson.24.5",0.7092056,"Elson",19
20,"Elson.24.5",0.7095874,"Elson",20
21,"Elson.24.5",0.7076507,"Elson",21
22,"Elson.24.5",0.7092926,"Elson",22
23,"Elson.24.5",0.709621,"Elson",23
24,"Elson.24.5",0.7083564,"Elson",24
26,"Elson.24.5",0.7092027,"Elson",25
27,"Elson.24.5",0.7090696,"Elson",26
28,"Elson.24.5",0.7095262,"Elson",27
29,"Elson.24.5",0.7091854,"Elson",28
30,"Elson.24.5",0.709321,"Elson",29
31,"Elson.24.5",0.7086155,"Elson",30
32,"Elson.24.5",0.7096151,"Elson",31
33,"Elson.24.5",0.7087155,"Elson",32
34,"Elson.24.5",0.7088747,"Elson",33
35,"Elson.24.5",0.7092676,"Elson",34
36,"Elson.24.5",0.7091469,"Elson",35
37,"Elson.24.5",0.7082094,"Elson",36
38,"Elson.24.5",0.7096281,"Elson",37
39,"Elson.24.5",0.7089299,"Elson",38
40,"Elson.24.5",0.7097169,"Elson",39
41,"Elson.24.5",0.7095657,"Elson",40
42,"Elson.24.5",0.7095215,"Elson",41
43,"Elson.24.5",0.7085191,"Elson",42
44,"Elson.24.5",0.7094386,"Elson",43
45,"Elson.24.5",0.7091131,"Elson",44
46,"Elson.24.5",0.7103158,"Elson",45
47,"Elson.24.5",0.7092178,"Elson",46
48,"Elson.24.5",0.7091818,"Elson",47
49,"Elson.24.5",0.7095624,"Elson",48
50,"Elson.24.5",0.7094541,"Elson",49
51,"Elson.24.5",0.7095974,"Elson",50
52,"Elson.24.5",0.7093118,"Elson",51
53,"Elson.24.5",0.7094188,"Elson",52
54,"Elson.24.5",0.7081789,"Elson",53
56,"Elson.24.5",0.7096477,"Elson",54
57,"Elson.24.5",0.7093829,"Elson",55
58,"Elson.24.5",0.7090419,"Elson",56
59,"Elson.24.5",0.7090238,"Elson",57
60,"Elson.24.5",0.7091871,"Elson",58
61,"Elson.24.5",0.708729,"Elson",59
62,"Elson.24.5",0.7094297,"Elson",60
63,"Elson.24.5",0.708427,"Elson",61
64,"Elson.24.5",0.7093916,"Elson",62
65,"Elson.24.5",0.7095454,"Elson",63
66,"Elson.24.5",0.7089526,"Elson",64
67,"Elson.24.5",0.7094765,"Elson",65
68,"Elson.24.5",0.7091896,"Elson",66
69,"Elson.24.5",0.7091803,"Elson",67
70,"Elson.24.5",0.7094946,"Elson",68
71,"Elson.24.5",0.7090043,"Elson",69
72,"Elson.24.5",0.7089654,"Elson",70
73,"Elson.24.5",0.709262,"Elson",71
74,"Elson.24.5",0.7088688,"Elson",72
75,"Elson.24.5",0.7097151,"Elson",73
76,"Elson.24.5",0.709812,"Elson",74
77,"Elson.24.5",0.7092368,"Elson",75
78,"Elson.24.5",0.709304,"Elson",76
79,"Elson.24.5",0.7095658,"Elson",77
80,"Elson.24.5",0.7087116,"Elson",78
81,"Elson.24.5",0.7093075,"Elson",79
82,"Elson.24.5",0.7091696,"Elson",80
83,"Elson.24.5",0.7094527,"Elson",81
84,"Elson.24.5",0.7093592,"Elson",82
85,"Elson.24.5",0.7093699,"Elson",83
86,"Elson.24.5",0.7087367,"Elson",84
87,"Elson.24.5",0.7093092,"Elson",85
88,"Elson.24.5",0.7087843,"Elson",86
89,"Elson.24.5",0.7086655,"Elson",87
90,"Elson.24.5",0.7089079,"Elson",88
91,"Elson.24.5",0.7091197,"Elson",89
92,"Elson.24.5",0.7091985,"Elson",90
93,"Elson.24.5",0.708485,"Elson",91
94,"Elson.24.5",0.7086085,"Elson",92
95,"Elson.24.5",0.7084883,"Elson",93
96,"Elson.24.5",0.7091165,"Elson",94
97,"Elson.24.5",0.7086049,"Elson",95
98,"Elson.24.5",0.7090341,"Elson",96
99,"Elson.24.5",0.708627,"Elson",97
100,"Elson.24.5",0.7084904,"Elson",98
101,"Elson.24.5",0.7085885,"Elson",99
102,"Elson.24.5",0.7080733,"Elson",100
103,"Elson.24.5",0.7091179,"Elson",101
104,"Elson.24.5",0.7084424,"Elson",102
105,"Elson.24.5",0.707977,"Elson",103
106,"Elson.24.5",0.7087753,"Elson",104
107,"Elson.24.5",0.7080563,"Elson",105
109,"Elson.24.5",0.7085398,"Elson",106
110,"Elson.24.5",0.7085559,"Elson",107
111,"Elson.24.5",0.7089891,"Elson",108
112,"Elson.24.5",0.7083231,"Elson",109
113,"Elson.24.5",0.7080075,"Elson",110
114,"Elson.24.5",0.7086438,"Elson",111
115,"Elson.24.5",0.7075322,"Elson",112
116,"Elson.24.5",0.7080376,"Elson",113
117,"Elson.24.5",0.7081885,"Elson",114
118,"Elson.24.5",0.7083145,"Elson",115
119,"Elson.24.5",0.7080747,"Elson",116
120,"Elson.24.5",0.7078671,"Elson",117
121,"Elson.24.5",0.7087273,"Elson",118
122,"Elson.24.5",0.7093987,"Elson",119
123,"Elson.24.5",0.7081646,"Elson",120
124,"Elson.24.5",0.7089084,"Elson",121
125,"Elson.24.5",0.708574,"Elson",122
126,"Elson.24.5",0.7080707,"Elson",123
127,"Elson.24.5",0.7091304,"Elson",124
128,"Elson.24.5",0.7091193,"Elson",125
129,"Elson.24.5",0.7078061,"Elson",126
130,"Elson.24.5",0.7093666,"Elson",127
131,"Elson.24.5",0.7090208,"Elson",128
132,"Elson.24.5",0.7086619,"Elson",129
133,"Elson.24.5",0.7084242,"Elson",130
134,"Elson.24.5",0.7092091,"Elson",131
135,"Elson.24.5",0.7078818,"Elson",132
136,"Elson.24.5",0.708976,"Elson",133
137,"Elson.24.5",0.7093956,"Elson",134
138,"Elson.24.5",0.7082503,"Elson",135
139,"Elson.24.5",0.7086631,"Elson",136
140,"Elson.24.5",0.7103504,"Elson",137
141,"Elson.24.5",0.7090356,"Elson",138
142,"Elson.24.5",0.7087368,"Elson",139
143,"Elson.24.5",0.709222,"Elson",140
144,"Elson.24.5",0.7087843,"Elson",141
145,"Elson.24.5",0.7096142,"Elson",142
146,"Elson.24.5",0.7079353,"Elson",143
147,"Elson.24.5",0.7092033,"Elson",144
148,"Elson.24.5",0.7083982,"Elson",145
149,"Elson.24.5",0.7087912,"Elson",146
150,"Elson.24.5",0.709404,"Elson",147
151,"Elson.24.5",0.7088257,"Elson",148
152,"Elson.24.5",0.708592,"Elson",149
153,"Elson.24.5",0.7083599,"Elson",150
154,"Elson.24.5",0.7081646,"Elson",151
155,"Elson.24.5",0.7086806,"Elson",152
156,"Elson.24.5",0.708302,"Elson",153
157,"Elson.24.5",0.7081237,"Elson",154
158,"Elson.24.5",0.7094484,"Elson",155
159,"Elson.24.5",0.7080428,"Elson",156
160,"Elson.24.5",0.7081595,"Elson",157
161,"Elson.24.5",0.7081217,"Elson",158
162,"Elson.24.5",0.7090016,"Elson",159
163,"Elson.24.5",0.7076792,"Elson",160
164,"Elson.24.5",0.708298,"Elson",161
165,"Elson.24.5",0.7080983,"Elson",162
166,"Elson.24.5",0.7083763,"Elson",163
167,"Elson.24.5",0.7086396,"Elson",164
168,"Elson.24.5",0.7093451,"Elson",165
169,"Elson.24.5",0.7085057,"Elson",166
170,"Elson.24.5",0.7083682,"Elson",167
171,"Elson.24.5",0.7077996,"Elson",168
172,"Elson.24.5",0.7075494,"Elson",169
173,"Elson.24.5",0.7088113,"Elson",170
174,"Elson.24.5",0.7085579,"Elson",171
175,"Elson.24.5",0.7084228,"Elson",172
176,"Elson.24.5",0.7087354,"Elson",173
177,"Elson.24.5",0.7086181,"Elson",174
178,"Elson.24.5",0.7078996,"Elson",175
179,"Elson.24.5",0.7089355,"Elson",176
180,"Elson.24.5",0.7074531,"Elson",177
181,"Elson.24.5",0.7082543,"Elson",178
182,"Elson.24.5",0.7088581,"Elson",179
183,"Elson.24.5",0.7080847,"Elson",180
184,"Elson.24.5",0.7085033,"Elson",181
185,"Elson.24.5",0.7066622,"Elson",182
186,"Elson.24.5",0.7086121,"Elson",183
187,"Elson.24.5",0.7090688,"Elson",184
188,"Elson.24.5",0.7077131,"Elson",185
189,"Elson.24.5",0.7079354,"Elson",186
190,"Elson.24.5",0.7078901,"Elson",187
191,"Elson.24.5",0.7090784,"Elson",188
192,"Elson.24.5",0.7079022,"Elson",189
193,"Elson.24.5",0.7084906,"Elson",190
195,"Elson.24.5",0.7080333,"Elson",191
196,"Elson.24.5",0.7078811,"Elson",192
197,"Elson.24.5",0.7078583,"Elson",193
198,"Elson.24.5",0.7079692,"Elson",194
199,"Elson.24.5",0.7085341,"Elson",195
200,"Elson.24.5",0.7081372,"Elson",196
201,"Elson.24.5",0.7078271,"Elson",197
202,"Elson.24.5",0.7074709,"Elson",198
203,"Elson.24.5",0.7085974,"Elson",199
204,"Elson.24.5",0.7083218,"Elson",200
205,"Elson.24.5",0.7081626,"Elson",201
206,"Elson.24.5",0.708367,"Elson",202
207,"Elson.24.5",0.7082006,"Elson",203
